mes;linea;estacion;cantidad
01/07/2019;roca;Ardigo;159667
01/07/2018;roca;Ardigo;125247
01/07/2018;roca;Banfield;552955
01/07/2019;roca;Banfield;534552
01/07/2019;roca;Berazategui;268454
01/07/2018;roca;Berazategui;254754
01/07/2018;roca;Bernal;84322
01/07/2019;roca;Bernal;156246
01/07/2019;roca;Bosques;102655
01/07/2018;roca;Bosques;81860
01/07/2018;roca;Brandsen;1175
01/07/2019;roca;Brandsen;1522
01/07/2018;roca;Brian;3
01/07/2018;roca;Burzaco;530531
01/07/2019;roca;Burzaco;461175
01/07/2019;roca;Calzada;162423
01/07/2018;roca;Calzada;147575
01/07/2018;roca;Canuelas;26255
01/07/2019;roca;Canuelas;27042
01/07/2019;roca;Chascomus;4730
01/07/2018;roca;Chascomus;2431
01/07/2018;roca;City Bell;40664
01/07/2019;roca;City Bell;49312
01/07/2019;roca;Claypole;285582
01/07/2018;roca;Claypole;296214
01/07/2018;roca;Constitucion;4287807
01/07/2019;roca;Constitucion;4377688
01/07/2019;roca;Dario Y Maxi;237757
01/07/2018;roca;Dario Y Maxi;260221
01/07/2018;roca;Don Bosco;48797
01/07/2019;roca;Don Bosco;60744
01/07/2019;roca;El Jaguel;199962
01/07/2018;roca;El Jaguel;196220
01/07/2019;roca;Emp. Lobos;150
01/07/2019;roca;Escalada;150571
01/07/2018;roca;Escalada;133805
01/07/2018;roca;Ezeiza;505187
01/07/2019;roca;Ezeiza;525317
01/07/2019;roca;Ezpeleta;199841
01/07/2018;roca;Ezpeleta;164490
01/07/2018;roca;F. Varela;240490
01/07/2019;roca;F. Varela;320046
01/07/2019;roca;Gandara;16
01/07/2019;roca;Gerli;135844
01/07/2018;roca;Gerli;154370
01/07/2018;roca;Glew;660760
01/07/2019;roca;Glew;613394
01/07/2019;roca;Gonnet;37516
01/07/2018;roca;Gonnet;22200
01/07/2018;roca;Guernica;132320
01/07/2019;roca;Guernica;183576
01/07/2019;roca;Gutierrez;4928
01/07/2018;roca;Gutierrez;7387
01/07/2018;roca;H. Espanol;7
01/07/2019;roca;H. Espanol;1
01/07/2019;roca;Haedo;1625
01/07/2018;roca;Haedo;2760
01/07/2018;roca;Hudson;61974
01/07/2019;roca;Hudson;72439
01/07/2019;roca;J. Marmol;79290
01/07/2018;roca;J. Marmol;52939
01/07/2018;roca;Jeppener;1
01/07/2019;roca;Jeppener;511
01/07/2019;roca;Juan XXIII;14
01/07/2018;roca;Juan XXIII;7
01/07/2018;roca;Kloosterman;80
01/07/2019;roca;Kloosterman;543
01/07/2019;roca;Km. 33;4
01/07/2018;roca;Km. 33;4
01/07/2018;roca;Km. 34;1
01/07/2018;roca;L. De Zamora;1118481
01/07/2019;roca;L. De Zamora;1120389
01/07/2019;roca;L. Guillon;141845
01/07/2018;roca;L. Guillon;138913
01/07/2018;roca;La Noria;7
01/07/2018;roca;La Plata;293496
01/07/2019;roca;La Plata;328629
01/07/2019;roca;Lanus;913980
01/07/2018;roca;Lanus;911110
01/07/2018;roca;Levene;122
01/07/2019;roca;Levene;1510
01/07/2019;roca;Llavallol;99306
01/07/2018;roca;Llavallol;88874
01/07/2019;roca;Lobos;1447
01/07/2019;roca;Longchamps;484014
01/07/2018;roca;Longchamps;521828
01/07/2018;roca;Maximo Paz;8078
01/07/2019;roca;Maximo Paz;11157
01/07/2019;roca;Monte;2577
01/07/2018;roca;Monte;29
01/07/2018;roca;Monte Grande;555298
01/07/2019;roca;Monte Grande;593808
01/07/2019;roca;Pereyra;4819
01/07/2018;roca;Pereyra;1524
01/07/2018;roca;Platanos;52682
01/07/2019;roca;Platanos;48531
01/07/2019;roca;Quilmes;431025
01/07/2018;roca;Quilmes;339345
01/07/2018;roca;Ranelagh;7878
01/07/2019;roca;Ranelagh;40181
01/07/2019;roca;Ringuelet;12055
01/07/2018;roca;Ringuelet;7277
01/07/2018;roca;San Justo;315
01/07/2019;roca;San Justo;366
01/07/2019;roca;Santa Sofia;11156
01/07/2018;roca;Santa Sofia;13497
01/07/2018;roca;Sarandi;39347
01/07/2019;roca;Sarandi;53791
01/07/2019;roca;Sourigues;37314
01/07/2018;roca;Sourigues;12955
01/07/2018;roca;Spegazzini;9993
01/07/2019;roca;Spegazzini;14451
01/07/2019;roca;Tablada;426
01/07/2018;roca;Tablada;315
01/07/2018;roca;Temperley;284980
01/07/2019;roca;Temperley;236058
01/07/2019;roca;Tolosa;19987
01/07/2018;roca;Tolosa;9191
01/07/2018;roca;Tristan Suarez;18650
01/07/2019;roca;Tristan Suarez;24474
01/07/2019;roca;Turdera;111791
01/07/2018;roca;Turdera;94620
01/07/2018;roca;U. Ferroviaria;107
01/07/2019;roca;U. Ferroviaria;2502
01/07/2019;roca;Universitario;23161
01/07/2019;roca;Uribelarrea;331
01/07/2019;roca;V. Casares;1299
01/07/2018;roca;V. Casares;151
01/07/2018;roca;V. Dominico;35258
01/07/2019;roca;V. Dominico;55099
01/07/2019;roca;Villa Elisa;50100
01/07/2018;roca;Villa Elisa;34380
01/07/2018;roca;Villa Espana;9188
01/07/2019;roca;Villa Espana;36634
01/07/2019;roca;Wilde;89992
01/07/2018;roca;Wilde;67283
01/07/2018;roca;Yrigoyen;92317
01/07/2019;roca;Yrigoyen;87362
01/07/2019;roca;Zeballos;110446
01/07/2018;roca;Zeballos;85373
01/07/2018;sanmartin;Astolfi;17710
01/07/2019;sanmartin;Astolfi;16986
01/07/2019;sanmartin;B. Vista;109727
01/07/2018;sanmartin;B. Vista;102417
01/07/2018;sanmartin;Cabred;3065
01/07/2019;sanmartin;Cabred;4716
01/07/2019;sanmartin;Caseros;170688
01/07/2018;sanmartin;Caseros;146465
01/07/2018;sanmartin;Chacarita;106
01/07/2019;sanmartin;Chacarita;90
01/07/2019;sanmartin;Derqui;153791
01/07/2018;sanmartin;Derqui;157359
01/07/2018;sanmartin;Hurlingham;83846
01/07/2019;sanmartin;Hurlingham;94880
01/07/2019;sanmartin;J.C. Paz;491564
01/07/2018;sanmartin;J.C. Paz;446890
01/07/2018;sanmartin;Manzanares;1838
01/07/2019;sanmartin;Manzanares;3424
01/07/2019;sanmartin;Muniz;63503
01/07/2018;sanmartin;Muniz;57072
01/07/2018;sanmartin;Palermo;317
01/07/2019;sanmartin;Palermo;184725
01/07/2019;sanmartin;Palomar;101201
01/07/2018;sanmartin;Palomar;93335
01/07/2018;sanmartin;Paternal;20
01/07/2019;sanmartin;Paternal;16
01/07/2019;sanmartin;Pilar;136628
01/07/2018;sanmartin;Pilar;137447
01/07/2018;sanmartin;Retiro;39
01/07/2019;sanmartin;Retiro;214213
01/07/2019;sanmartin;S. Lugares;28116
01/07/2018;sanmartin;S. Lugares;20413
01/07/2018;sanmartin;Saenz Pena;107472
01/07/2019;sanmartin;Saenz Pena;95173
01/07/2019;sanmartin;San Miguel;335882
01/07/2018;sanmartin;San Miguel;321495
01/07/2018;sanmartin;Sol Y Verde;62210
01/07/2019;sanmartin;Sol Y Verde;94798
01/07/2019;sanmartin;V. Devoto;131048
01/07/2018;sanmartin;V. Devoto;118215
01/07/2018;sanmartin;V. Parque;316081
01/07/2019;sanmartin;V. Parque;264180
01/07/2019;sanmartin;W. Morris;67623
01/07/2018;sanmartin;W. Morris;61589
01/07/2018;sarmiento;Caballito;175965
01/07/2019;sarmiento;Caballito;204697
01/07/2019;sarmiento;Castelar;266781
01/07/2018;sarmiento;Castelar;251250
01/07/2018;sarmiento;Ciudadela;100468
01/07/2019;sarmiento;Ciudadela;169791
01/07/2018;sarmiento;Estacion 25;194
01/07/2018;sarmiento;Estacion 29;261
01/07/2018;sarmiento;Estacion 31;260
01/07/2018;sarmiento;Estacion 32;1237
01/07/2018;sarmiento;Estacion 33;4206
01/07/2018;sarmiento;Estacion 36;3080
01/07/2018;sarmiento;Estacion 40;1666
01/07/2018;sarmiento;Flores;261537
01/07/2019;sarmiento;Flores;285918
01/07/2019;sarmiento;Floresta;180503
01/07/2018;sarmiento;Floresta;130703
01/07/2018;sarmiento;Haedo;157898
01/07/2019;sarmiento;Haedo;174841
01/07/2019;sarmiento;Ituzaingo;311998
01/07/2018;sarmiento;Ituzaingo;255008
01/07/2018;sarmiento;Liniers;136704
01/07/2019;sarmiento;Liniers;632725
01/07/2019;sarmiento;Merlo;923128
01/07/2018;sarmiento;Merlo;900631
01/07/2018;sarmiento;Miserere;261
01/07/2019;sarmiento;Miserere;242
01/07/2019;sarmiento;Moreno;941454
01/07/2018;sarmiento;Moreno;864326
01/07/2018;sarmiento;Morón;862016
01/07/2019;sarmiento;Morón;998056
01/07/2019;sarmiento;Once;1831560
01/07/2018;sarmiento;Once;1737531
01/07/2018;sarmiento;Paso del Rey;212704
01/07/2019;sarmiento;Paso del Rey;215203
01/07/2019;sarmiento;Ramos Mejía;531822
01/07/2018;sarmiento;Ramos Mejía;426177
01/07/2018;sarmiento;S.A de Padua;273315
01/07/2019;sarmiento;S.A de Padua;269083
01/07/2019;sarmiento;Villa Luro;94525
01/07/2018;sarmiento;Villa Luro;95384
01/06/2019;belgranonorte;Boulogne Sur;166272
01/06/2019;belgranonorte;Del Viso;69098
01/06/2019;belgranonorte;Don Torcuato;119053
01/06/2019;belgranonorte;Florida;35394
01/06/2019;belgranonorte;Grand Bourg;187695
01/06/2019;belgranonorte;Ing. P. Nogués;104624
01/06/2019;belgranonorte;Los Polvorines;122049
01/06/2019;belgranonorte;Munro;103215
01/06/2019;belgranonorte;R. S. Ortíz;71275
01/06/2018;belgranonorte;R. S. Ortíz;28533
01/06/2018;belgranonorte;Retiro;244068
01/06/2019;belgranonorte;Retiro;499236
01/06/2019;belgranonorte;Villa Adelina;121927
01/06/2019;belgranonorte;Villa Rosa;58962
01/06/2019;belgranosur;Aldo Bonzi;3509
01/06/2018;belgranosur;Aldo Bonzi;2874
01/06/2018;belgranosur;Buenos Aires;156
01/06/2019;belgranosur;Buenos Aires;1
01/06/2019;belgranosur;Castello;63864
01/06/2018;belgranosur;Castello;50358
01/06/2018;belgranosur;Castillo;36022
01/06/2019;belgranosur;Castillo;38077
01/06/2019;belgranosur;Eva Duarte;48282
01/06/2018;belgranosur;Eva Duarte;43535
01/06/2018;belgranosur;Fournier;32742
01/06/2019;belgranosur;Fournier;37382
01/06/2019;belgranosur;G. Catan;166664
01/06/2018;belgranosur;G. Catan;176603
01/06/2018;belgranosur;I. Casanova;23933
01/06/2019;belgranosur;I. Casanova;26434
01/06/2019;belgranosur;Illia;25937
01/06/2018;belgranosur;Illia;18341
01/06/2018;belgranosur;Independencia;118498
01/06/2019;belgranosur;Independencia;120761
01/06/2019;belgranosur;Ing. Budge;1
01/06/2019;belgranosur;J. Ingenieros;4683
01/06/2018;belgranosur;J. Ingenieros;4291
01/06/2018;belgranosur;KM. 12;2381
01/06/2019;belgranosur;KM. 12;2069
01/06/2019;belgranosur;Laferrere;212631
01/06/2018;belgranosur;Laferrere;196091
01/06/2018;belgranosur;Libertad;25287
01/06/2019;belgranosur;Libertad;31182
01/06/2019;belgranosur;M. Belgrano;38148
01/06/2018;belgranosur;M. Belgrano;41446
01/06/2018;belgranosur;Mendeville;4501
01/06/2019;belgranosur;Mendeville;5220
01/06/2019;belgranosur;Merlo Gomez;20908
01/06/2018;belgranosur;Merlo Gomez;25117
01/06/2018;belgranosur;Querandi;25436
01/06/2019;belgranosur;Querandi;29082
01/06/2019;belgranosur;Saenz;233123
01/06/2018;belgranosur;Saenz;265275
01/06/2018;belgranosur;Tapiales;35440
01/06/2019;belgranosur;Tapiales;39730
01/06/2019;belgranosur;V. Madero;68215
01/06/2018;belgranosur;V. Madero;65748
01/06/2018;belgranosur;V. Soldati;34243
01/06/2019;belgranosur;V. Soldati;37614
01/06/2019;belgranosur;V.lugano;89003
01/06/2018;belgranosur;V.lugano;89279
01/06/2018;belgranosur;Villegas;5783
01/06/2019;belgranosur;Villegas;5806
01/06/2019;mitre;3 De Febrero;59025
01/06/2018;mitre;3 De Febrero;61051
01/06/2018;mitre;Acassuso;56943
01/06/2019;mitre;Acassuso;54030
01/06/2019;mitre;Beccar;62532
01/06/2018;mitre;Beccar;63457
01/06/2018;mitre;Belgrano C.;284617
01/06/2019;mitre;Belgrano C.;328804
01/06/2019;mitre;Belgrano R.;167248
01/06/2018;mitre;Belgrano R.;177144
01/06/2018;mitre;Benavidez;458
01/06/2019;mitre;Benavidez;146
01/06/2019;mitre;Carranza;154377
01/06/2018;mitre;Carranza;194209
01/06/2018;mitre;Carupa;82752
01/06/2019;mitre;Carupa;82825
01/06/2019;mitre;Centrangolo;14298
01/06/2018;mitre;Centrangolo;11249
01/06/2018;mitre;Chilavert;52429
01/06/2019;mitre;Chilavert;41856
01/06/2019;mitre;Coghlan;29059
01/06/2018;mitre;Coghlan;29976
01/06/2018;mitre;Colegiales;91720
01/06/2019;mitre;Colegiales;82897
01/06/2019;mitre;Drago;52438
01/06/2018;mitre;Drago;67593
01/06/2018;mitre;El Talar;51
01/06/2019;mitre;El Talar;29
01/06/2019;mitre;Escobar;2131
01/06/2018;mitre;Escobar;2648
01/06/2018;mitre;Florida;17703
01/06/2019;mitre;Florida;18861
01/06/2019;mitre;Garin;914
01/06/2018;mitre;Garin;1491
01/06/2018;mitre;Jose Leon Suarez;257158
01/06/2019;mitre;Jose Leon Suarez;194766
01/06/2019;mitre;Juan B. Justo;16828
01/06/2018;mitre;Juan B. Justo;20730
01/06/2018;mitre;La Lucila;55684
01/06/2019;mitre;La Lucila;49786
01/06/2019;mitre;Lopez Camelo;477
01/06/2018;mitre;Lopez Camelo;1929
01/06/2018;mitre;Malaver;27922
01/06/2019;mitre;Malaver;25149
01/06/2019;mitre;Maq. Savio;162
01/06/2018;mitre;Maq. Savio;2262
01/06/2018;mitre;Martinez;163129
01/06/2019;mitre;Martinez;143880
01/06/2019;mitre;Matheu;426
01/06/2018;mitre;Matheu;1299
01/06/2018;mitre;Migueletes;31214
01/06/2019;mitre;Migueletes;37801
01/06/2019;mitre;Mitre;51228
01/06/2018;mitre;Mitre;54444
01/06/2018;mitre;Nuñez;95892
01/06/2019;mitre;Nuñez;112629
01/06/2019;mitre;Olivos;77084
01/06/2018;mitre;Olivos;77960
01/06/2018;mitre;Pueyrredon;71754
01/06/2019;mitre;Pueyrredon;61590
01/06/2019;mitre;Retiro (Suarez-Mitre);544228
01/06/2018;mitre;Retiro (Suarez-Mitre);628260
01/06/2018;mitre;Retiro (Tigre);745220
01/06/2019;mitre;Retiro (Tigre);609729
01/06/2019;mitre;Rivadavia;68627
01/06/2018;mitre;Rivadavia;74093
01/06/2018;mitre;Saavedra;41101
01/06/2019;mitre;Saavedra;35807
01/06/2019;mitre;San Andres;39212
01/06/2018;mitre;San Andres;32322
01/06/2018;mitre;San Fernando;82785
01/06/2019;mitre;San Fernando;100262
01/06/2019;mitre;San Isidro;263973
01/06/2018;mitre;San Isidro;293337
01/06/2018;mitre;San Martin;244831
01/06/2019;mitre;San Martin;191237
01/06/2019;mitre;Tigre;245247
01/06/2018;mitre;Tigre;272123
01/06/2018;mitre;Urquiza;237375
01/06/2019;mitre;Urquiza;201160
01/06/2019;mitre;V. Ballester;131762
01/06/2018;mitre;V. Ballester;150755
01/06/2018;mitre;Vicente Lopez;86823
01/06/2019;mitre;Vicente Lopez;70183
01/06/2019;mitre;Victoria Elect;62606
01/06/2018;mitre;Victoria Elect;73205
01/06/2018;mitre;Virreyes;140587
01/06/2019;mitre;Virreyes;122961
01/06/2019;mitre;Zarate;590
01/06/2018;mitre;Zarate;830
01/06/2018;mitre;Zelaya;327
01/06/2019;mitre;Zelaya;223
01/06/2019;roca;A. De Elia;3
01/06/2018;roca;A. De Elia;35
01/06/2018;roca;A. Petion;5958
01/06/2019;roca;A. Petion;4908
01/06/2019;roca;A.korn;165828
01/06/2018;roca;A.korn;200489
01/06/2018;roca;Abbot;1
01/06/2019;roca;Abbot;73
01/06/2019;roca;Adrogue;284829
01/06/2018;roca;Adrogue;313865
01/06/2018;roca;Altamirano;2
01/06/2019;roca;Altamirano;41
01/06/2019;roca;Ardigo;146381
01/06/2018;roca;Ardigo;123597
01/06/2018;roca;Banfield;560286
01/06/2019;roca;Banfield;508608
01/06/2019;roca;Berazategui;250735
01/06/2018;roca;Berazategui;259910
01/06/2018;roca;Bernal;105109
01/06/2019;roca;Bernal;162730
01/06/2019;roca;Bosques;92492
01/06/2018;roca;Bosques;70771
01/06/2018;roca;Brandsen;1016
01/06/2019;roca;Brandsen;298
01/06/2019;roca;Brian;1
01/06/2018;roca;Brian;1
01/06/2018;roca;Burzaco;530106
01/06/2019;roca;Burzaco;417035
01/06/2019;roca;Calzada;147745
01/06/2018;roca;Calzada;152734
01/06/2018;roca;Canuelas;24475
01/06/2019;roca;Canuelas;24942
01/06/2019;roca;Chascomus;620
01/06/2018;roca;Chascomus;2003
01/06/2018;roca;City Bell;44840
01/06/2019;roca;City Bell;36110
01/06/2019;roca;Claypole;248484
01/06/2018;roca;Claypole;253709
01/06/2018;roca;Constitucion;4122453
01/06/2019;roca;Constitucion;3922777
01/06/2019;roca;Dario Y Maxi;236436
01/06/2018;roca;Dario Y Maxi;260629
01/06/2018;roca;Don Bosco;47605
01/06/2019;roca;Don Bosco;55741
01/06/2019;roca;El Jaguel;174697
01/06/2018;roca;El Jaguel;193707
01/06/2019;roca;Emp. Lobos;48
01/06/2019;roca;Escalada;154533
01/06/2018;roca;Escalada;142938
01/06/2018;roca;Ezeiza;491603
01/06/2019;roca;Ezeiza;443422
01/06/2019;roca;Ezpeleta;188202
01/06/2018;roca;Ezpeleta;165764
01/06/2018;roca;F. Varela;229954
01/06/2019;roca;F. Varela;291554
01/06/2019;roca;Gandara;2
01/06/2019;roca;Gerli;126029
01/06/2018;roca;Gerli;147717
01/06/2018;roca;Glew;653090
01/06/2019;roca;Glew;538466
01/06/2019;roca;Gonnet;24808
01/06/2018;roca;Gonnet;19175
01/06/2018;roca;Guernica;128677
01/06/2019;roca;Guernica;167251
01/06/2019;roca;Gutierrez;4525
01/06/2018;roca;Gutierrez;7016
01/06/2018;roca;H. Espanol;6
01/06/2018;roca;Haedo;2834
01/06/2019;roca;Haedo;1580
01/06/2019;roca;Hudson;68641
01/06/2018;roca;Hudson;62669
01/06/2018;roca;J. Marmol;53410
01/06/2019;roca;J. Marmol;74307
01/06/2019;roca;Jeppener;109
01/06/2019;roca;Juan XXIII;8
01/06/2018;roca;Juan XXIII;16
01/06/2018;roca;Kloosterman;113
01/06/2019;roca;Kloosterman;514
01/06/2019;roca;Km. 33;1
01/06/2018;roca;Km. 33;6
01/06/2018;roca;Km. 34;5
01/06/2018;roca;L. De Zamora;1106023
01/06/2019;roca;L. De Zamora;1008199
01/06/2019;roca;L. Guillon;129513
01/06/2018;roca;L. Guillon;140689
01/06/2018;roca;La Plata;320923
01/06/2019;roca;La Plata;273592
01/06/2019;roca;Lanus;836757
01/06/2018;roca;Lanus;899354
01/06/2018;roca;Levene;125
01/06/2019;roca;Levene;1219
01/06/2019;roca;Llavallol;91667
01/06/2018;roca;Llavallol;91244
01/06/2019;roca;Lobos;256
01/06/2019;roca;Longchamps;431439
01/06/2018;roca;Longchamps;533856
01/06/2018;roca;Maximo Paz;8636
01/06/2019;roca;Maximo Paz;10771
01/06/2019;roca;Monte;378
01/06/2018;roca;Monte;149
01/06/2018;roca;Monte Grande;533368
01/06/2019;roca;Monte Grande;526182
