mes;linea;estacion;cantidad
07/2019;roca;Wilde;89992
07/2018;roca;Wilde;67283
07/2018;roca;Yrigoyen;92317
07/2019;roca;Yrigoyen;87362
07/2019;roca;Zeballos;110446
07/2018;roca;Zeballos;85373
07/2018;sanmartin;Astolfi;17710
07/2019;sanmartin;Astolfi;16986
07/2019;sanmartin;"B. Vista";109727
07/2018;sanmartin;"B. Vista";102417
07/2018;sanmartin;Cabred;3065
07/2019;sanmartin;Cabred;4716
07/2019;sanmartin;Caseros;170688
07/2018;sanmartin;Caseros;146465
07/2018;sanmartin;Chacarita;106
07/2019;sanmartin;Chacarita;90
07/2019;sanmartin;Derqui;153791
07/2018;sanmartin;Derqui;157359
07/2018;sanmartin;Hurlingham;83846
07/2019;sanmartin;Hurlingham;94880
07/2019;sanmartin;"J.C. Paz";491564
07/2018;sanmartin;"J.C. Paz";446890
07/2018;sanmartin;Manzanares;1838
07/2019;sanmartin;Manzanares;3424
07/2019;sanmartin;Muniz;63503
07/2018;sanmartin;Muniz;57072
07/2018;sanmartin;Palermo;317
07/2019;sanmartin;Palermo;184725
07/2019;sanmartin;Palomar;101201
07/2018;sanmartin;Palomar;93335
07/2018;sanmartin;Paternal;20
07/2019;sanmartin;Paternal;16
07/2019;sanmartin;Pilar;136628
07/2018;sanmartin;Pilar;137447
07/2018;sanmartin;Retiro;39
07/2019;sanmartin;Retiro;214213
07/2019;sanmartin;"S. Lugares";28116
07/2018;sanmartin;"S. Lugares";20413
07/2018;sanmartin;"Saenz Pena";107472
07/2019;sanmartin;"Saenz Pena";95173
07/2019;sanmartin;"San Miguel";335882
07/2018;sanmartin;"San Miguel";321495
07/2018;sanmartin;"Sol Y Verde";62210
07/2019;sanmartin;"Sol Y Verde";94798
07/2019;sanmartin;"V. Devoto";131048
07/2018;sanmartin;"V. Devoto";118215
07/2018;sanmartin;"V. Parque";316081
07/2019;sanmartin;"V. Parque";264180
07/2019;sanmartin;"W. Morris";67623
07/2018;sanmartin;"W. Morris";61589
07/2018;sarmiento;Caballito;175965
07/2019;sarmiento;Caballito;204697
07/2019;sarmiento;Castelar;266781
07/2018;sarmiento;Castelar;251250
07/2018;sarmiento;Ciudadela;100468
07/2019;sarmiento;Ciudadela;169791
07/2018;sarmiento;"Estacion 25";194
07/2018;sarmiento;"Estacion 29";261
07/2018;sarmiento;"Estacion 31";260
07/2018;sarmiento;"Estacion 32";1237
07/2018;sarmiento;"Estacion 33";4206
07/2018;sarmiento;"Estacion 36";3080
07/2018;sarmiento;"Estacion 40";1666
07/2018;sarmiento;Flores;261537
07/2019;sarmiento;Flores;285918
07/2019;sarmiento;Floresta;180503
07/2018;sarmiento;Floresta;130703
07/2018;sarmiento;Haedo;157898
07/2019;sarmiento;Haedo;174841
07/2019;sarmiento;Ituzaingo;311998
07/2018;sarmiento;Ituzaingo;255008
07/2018;sarmiento;Liniers;136704
07/2019;sarmiento;Liniers;632725
07/2019;sarmiento;Merlo;923128
07/2018;sarmiento;Merlo;900631
07/2018;sarmiento;Miserere;261
07/2019;sarmiento;Miserere;242
07/2019;sarmiento;Moreno;941454
07/2018;sarmiento;Moreno;864326
07/2018;sarmiento;Morón;862016
07/2019;sarmiento;Morón;998056
07/2019;sarmiento;Once;1831560
07/2018;sarmiento;Once;1737531
07/2018;sarmiento;"Paso del Rey";212704
07/2019;sarmiento;"Paso del Rey";215203
07/2019;sarmiento;"Ramos Mejía";531822
07/2018;sarmiento;"Ramos Mejía";426177
07/2018;sarmiento;"S.A de Padua";273315
07/2019;sarmiento;"S.A de Padua";269083
07/2019;sarmiento;"Villa Luro";94525
07/2018;sarmiento;"Villa Luro";95384
06/2019;belgranonorte;"Boulogne Sur";166272
06/2019;belgranonorte;"Del Viso";69098
06/2019;belgranonorte;"Don Torcuato";119053
06/2019;belgranonorte;Florida;35394
06/2019;belgranonorte;"Grand Bourg";187695
06/2019;belgranonorte;"Ing. P. Nogués";104624
06/2019;belgranonorte;"Los Polvorines";122049
06/2019;belgranonorte;Munro;103215
06/2019;belgranonorte;"R. S. Ortíz";71275
06/2018;belgranonorte;"R. S. Ortíz";28533
06/2018;belgranonorte;Retiro;244068
06/2019;belgranonorte;Retiro;499236
06/2019;belgranonorte;"Villa Adelina";121927
06/2019;belgranonorte;"Villa Rosa";58962
06/2019;belgranosur;"Aldo Bonzi";3509
06/2018;belgranosur;"Aldo Bonzi";2874
06/2018;belgranosur;"Buenos Aires";156
06/2019;belgranosur;"Buenos Aires";1
06/2019;belgranosur;Castello;63864
06/2018;belgranosur;Castello;50358
06/2018;belgranosur;Castillo;36022
06/2019;belgranosur;Castillo;38077
06/2019;belgranosur;"Eva Duarte";48282
06/2018;belgranosur;"Eva Duarte";43535
06/2018;belgranosur;Fournier;32742
06/2019;belgranosur;Fournier;37382
06/2019;belgranosur;"G. Catan";166664
06/2018;belgranosur;"G. Catan";176603
06/2018;belgranosur;"I. Casanova";23933
06/2019;belgranosur;"I. Casanova";26434
06/2019;belgranosur;Illia;25937
06/2018;belgranosur;Illia;18341
06/2018;belgranosur;Independencia;118498
06/2019;belgranosur;Independencia;120761
06/2019;belgranosur;"Ing. Budge";1
06/2019;belgranosur;"J. Ingenieros";4683
06/2018;belgranosur;"J. Ingenieros";4291
06/2018;belgranosur;"KM. 12";2381
06/2019;belgranosur;"KM. 12";2069
06/2019;belgranosur;Laferrere;212631
06/2018;belgranosur;Laferrere;196091
06/2018;belgranosur;Libertad;25287
06/2019;belgranosur;Libertad;31182
06/2019;belgranosur;"M. Belgrano";38148
06/2018;belgranosur;"M. Belgrano";41446
06/2018;belgranosur;Mendeville;4501
06/2019;belgranosur;Mendeville;5220
06/2019;belgranosur;"Merlo Gomez";20908
06/2018;belgranosur;"Merlo Gomez";25117
06/2018;belgranosur;Querandi;25436
06/2019;belgranosur;Querandi;29082
06/2019;belgranosur;Saenz;233123
06/2018;belgranosur;Saenz;265275
06/2018;belgranosur;Tapiales;35440
06/2019;belgranosur;Tapiales;39730
06/2019;belgranosur;"V. Madero";68215
06/2018;belgranosur;"V. Madero";65748
06/2018;belgranosur;"V. Soldati";34243
06/2019;belgranosur;"V. Soldati";37614
06/2019;belgranosur;V.lugano;89003
06/2018;belgranosur;V.lugano;89279
06/2018;belgranosur;Villegas;5783
06/2019;belgranosur;Villegas;5806
06/2019;mitre;"3 De Febrero";59025
06/2018;mitre;"3 De Febrero";61051
06/2018;mitre;Acassuso;56943
06/2019;mitre;Acassuso;54030
06/2019;mitre;Beccar;62532
06/2018;mitre;Beccar;63457
06/2018;mitre;"Belgrano C.";284617
06/2019;mitre;"Belgrano C.";328804
06/2019;mitre;"Belgrano R.";167248
06/2018;mitre;"Belgrano R.";177144
06/2018;mitre;Benavidez;458
06/2019;mitre;Benavidez;146
06/2019;mitre;Carranza;154377
06/2018;mitre;Carranza;194209
06/2018;mitre;Carupa;82752
06/2019;mitre;Carupa;82825
06/2019;mitre;Centrangolo;14298
06/2018;mitre;Centrangolo;11249
06/2018;mitre;Chilavert;52429
06/2019;mitre;Chilavert;41856
06/2019;mitre;Coghlan;29059
06/2018;mitre;Coghlan;29976
06/2018;mitre;Colegiales;91720
06/2019;mitre;Colegiales;82897
06/2019;mitre;Drago;52438
06/2018;mitre;Drago;67593
06/2018;mitre;"El Talar";51
06/2019;mitre;"El Talar";29
06/2019;mitre;Escobar;2131
06/2018;mitre;Escobar;2648
06/2018;mitre;Florida;17703
06/2019;mitre;Florida;18861
06/2019;mitre;Garin;914
06/2018;mitre;Garin;1491
06/2018;mitre;"Jose Leon Suarez";257158
06/2019;mitre;"Jose Leon Suarez";194766
06/2019;mitre;"Juan B. Justo";16828
06/2018;mitre;"Juan B. Justo";20730
06/2018;mitre;"La Lucila";55684
06/2019;mitre;"La Lucila";49786
06/2019;mitre;"Lopez Camelo";477
06/2018;mitre;"Lopez Camelo";1929
06/2018;mitre;Malaver;27922
06/2019;mitre;Malaver;25149
06/2019;mitre;"Maq. Savio";162
06/2018;mitre;"Maq. Savio";2262
06/2018;mitre;Martinez;163129
06/2019;mitre;Martinez;143880
06/2019;mitre;Matheu;426
06/2018;mitre;Matheu;1299
06/2018;mitre;Migueletes;31214
06/2019;mitre;Migueletes;37801
06/2019;mitre;Mitre;51228
06/2018;mitre;Mitre;54444
06/2018;mitre;Nuñez;95892
06/2019;mitre;Nuñez;112629
06/2019;mitre;Olivos;77084
06/2018;mitre;Olivos;77960
06/2018;mitre;Pueyrredon;71754
06/2019;mitre;Pueyrredon;61590
06/2019;mitre;"Retiro (Suarez-Mitre)";544228
06/2018;mitre;"Retiro (Suarez-Mitre)";628260
06/2018;mitre;"Retiro (Tigre)";745220
06/2019;mitre;"Retiro (Tigre)";609729
06/2019;mitre;Rivadavia;68627
06/2018;mitre;Rivadavia;74093
06/2018;mitre;Saavedra;41101
06/2019;mitre;Saavedra;35807
06/2019;mitre;"San Andres";39212
06/2018;mitre;"San Andres";32322
06/2018;mitre;"San Fernando";82785
06/2019;mitre;"San Fernando";100262
06/2019;mitre;"San Isidro";263973
06/2018;mitre;"San Isidro";293337
06/2018;mitre;"San Martin";244831
06/2019;mitre;"San Martin";191237
06/2019;mitre;Tigre;245247
06/2018;mitre;Tigre;272123
06/2018;mitre;Urquiza;237375
06/2019;mitre;Urquiza;201160
06/2019;mitre;"V. Ballester";131762
06/2018;mitre;"V. Ballester";150755
06/2018;mitre;"Vicente Lopez";86823
06/2019;mitre;"Vicente Lopez";70183
06/2019;mitre;"Victoria Elect";62606
06/2018;mitre;"Victoria Elect";73205
06/2018;mitre;Virreyes;140587
06/2019;mitre;Virreyes;122961
06/2019;mitre;Zarate;590
06/2018;mitre;Zarate;830
06/2018;mitre;Zelaya;327
06/2019;mitre;Zelaya;223
06/2019;roca;"A. De Elia";3
06/2018;roca;"A. De Elia";35
06/2018;roca;"A. Petion";5958
06/2019;roca;"A. Petion";4908
06/2019;roca;A.korn;165828
06/2018;roca;A.korn;200489
06/2018;roca;Abbot;1
06/2019;roca;Abbot;73
06/2019;roca;Adrogue;284829
06/2018;roca;Adrogue;313865
06/2018;roca;Altamirano;2
06/2019;roca;Altamirano;41
06/2019;roca;Ardigo;146381
06/2018;roca;Ardigo;123597
06/2018;roca;Banfield;560286
06/2019;roca;Banfield;508608
06/2019;roca;Berazategui;250735
06/2018;roca;Berazategui;259910
06/2018;roca;Bernal;105109
06/2019;roca;Bernal;162730
06/2019;roca;Bosques;92492
06/2018;roca;Bosques;70771
06/2018;roca;Brandsen;1016
06/2019;roca;Brandsen;298
06/2019;roca;Brian;1
06/2018;roca;Brian;1
06/2018;roca;Burzaco;530106
06/2019;roca;Burzaco;417035
06/2019;roca;Calzada;147745
06/2018;roca;Calzada;152734
06/2018;roca;Canuelas;24475
06/2019;roca;Canuelas;24942
06/2019;roca;Chascomus;620
06/2018;roca;Chascomus;2003
06/2018;roca;"City Bell";44840
06/2019;roca;"City Bell";36110
06/2019;roca;Claypole;248484
06/2018;roca;Claypole;253709
06/2018;roca;Constitucion;4122453
06/2019;roca;Constitucion;3922777
06/2019;roca;"Dario Y Maxi";236436
06/2018;roca;"Dario Y Maxi";260629
06/2018;roca;"Don Bosco";47605
06/2019;roca;"Don Bosco";55741
06/2019;roca;"El Jaguel";174697
06/2018;roca;"El Jaguel";193707
06/2019;roca;"Emp. Lobos";48
06/2019;roca;Escalada;154533
06/2018;roca;Escalada;142938
06/2018;roca;Ezeiza;491603
06/2019;roca;Ezeiza;443422
06/2019;roca;Ezpeleta;188202
06/2018;roca;Ezpeleta;165764
06/2018;roca;"F. Varela";229954
06/2019;roca;"F. Varela";291554
06/2019;roca;Gandara;2
06/2019;roca;Gerli;126029
06/2018;roca;Gerli;147717
06/2018;roca;Glew;653090
06/2019;roca;Glew;538466
06/2019;roca;Gonnet;24808
06/2018;roca;Gonnet;19175
06/2018;roca;Guernica;128677
06/2019;roca;Guernica;167251
06/2019;roca;Gutierrez;4525
06/2018;roca;Gutierrez;7016
06/2018;roca;"H. Espanol";6
06/2018;roca;Haedo;2834
06/2019;roca;Haedo;1580
06/2019;roca;Hudson;68641
06/2018;roca;Hudson;62669
06/2018;roca;"J. Marmol";53410
06/2019;roca;"J. Marmol";74307
06/2019;roca;Jeppener;109
06/2019;roca;"Juan XXIII";8
06/2018;roca;"Juan XXIII";16
06/2018;roca;Kloosterman;113
06/2019;roca;Kloosterman;514
06/2019;roca;"Km. 33";1
06/2018;roca;"Km. 33";6
06/2018;roca;"Km. 34";5
06/2018;roca;"L. De Zamora";1106023
06/2019;roca;"L. De Zamora";1008199
06/2019;roca;"L. Guillon";129513
06/2018;roca;"L. Guillon";140689
06/2018;roca;"La Plata";320923
06/2019;roca;"La Plata";273592
06/2019;roca;Lanus;836757
06/2018;roca;Lanus;899354
06/2018;roca;Levene;125
06/2019;roca;Levene;1219
06/2019;roca;Llavallol;91667
06/2018;roca;Llavallol;91244
06/2019;roca;Lobos;256
06/2019;roca;Longchamps;431439
06/2018;roca;Longchamps;533856
06/2018;roca;"Maximo Paz";8636
06/2019;roca;"Maximo Paz";10771
06/2019;roca;Monte;378
06/2018;roca;Monte;149
06/2018;roca;"Monte Grande";533368
06/2019;roca;"Monte Grande";526182
06/2019;roca;Pereyra;6244
06/2018;roca;Pereyra;1298
06/2018;roca;Platanos;58704
06/2019;roca;Platanos;46263
06/2019;roca;Quilmes;394339
06/2018;roca;Quilmes;329689
06/2018;roca;Ranelagh;8213
06/2019;roca;Ranelagh;37645
06/2019;roca;Ringuelet;8596
06/2018;roca;Ringuelet;7430
06/2018;roca;"San Justo";342
06/2019;roca;"San Justo";325
06/2019;roca;"Santa Sofia";9468
06/2018;roca;"Santa Sofia";14090
06/2018;roca;Sarandi;40823
06/2019;roca;Sarandi;51626
06/2019;roca;Sourigues;36415
06/2018;roca;Sourigues;11851
06/2018;roca;Spegazzini;9696
06/2019;roca;Spegazzini;13834
06/2019;roca;Tablada;412
06/2018;roca;Tablada;342
06/2018;roca;Temperley;284950
06/2019;roca;Temperley;218692
06/2019;roca;Tolosa;16051
06/2018;roca;Tolosa;14699
06/2018;roca;"Tristan Suarez";18641
06/2019;roca;"Tristan Suarez";24356
06/2019;roca;Turdera;102380
06/2018;roca;Turdera;100210
06/2018;roca;"U. Ferroviaria";140
06/2019;roca;"U. Ferroviaria";2594
06/2019;roca;Uribelarrea;70
06/2019;roca;"V. Casares";1340
06/2018;roca;"V. Casares";162
06/2018;roca;"V. Dominico";39161
06/2019;roca;"V. Dominico";53094
06/2019;roca;"Villa Elisa";67218
06/2018;roca;"Villa Elisa";35458
06/2018;roca;"Villa Espana";9257
06/2019;roca;"Villa Espana";35704
06/2019;roca;Wilde;83843
06/2018;roca;Wilde;65542
06/2018;roca;Yrigoyen;89954
06/2019;roca;Yrigoyen;79412
06/2019;roca;Zeballos;100890
06/2018;roca;Zeballos;78136
06/2018;sanmartin;Astolfi;2091
06/2019;sanmartin;Astolfi;13609
06/2019;sanmartin;"B. Vista";92432
06/2018;sanmartin;"B. Vista";96850
06/2018;sanmartin;Cabred;1638
06/2019;sanmartin;Cabred;3789
06/2019;sanmartin;Caseros;141329
06/2018;sanmartin;Caseros;138758
06/2019;sanmartin;Chacarita;40
06/2019;sanmartin;Derqui;147781
06/2018;sanmartin;Derqui;131136
06/2018;sanmartin;Hurlingham;77266
06/2019;sanmartin;Hurlingham;81719
06/2019;sanmartin;"J.C. Paz";419144
06/2018;sanmartin;"J.C. Paz";424596
06/2018;sanmartin;Manzanares;702
06/2019;sanmartin;Manzanares;2487
06/2019;sanmartin;Muniz;54551
06/2018;sanmartin;Muniz;56798
06/2019;sanmartin;Palermo;208
06/2019;sanmartin;Palomar;79432
06/2018;sanmartin;Palomar;85518
06/2019;sanmartin;Paternal;11
06/2019;sanmartin;Pilar;138927
06/2018;sanmartin;Pilar;120962
06/2019;sanmartin;Retiro;80
06/2019;sanmartin;"S. Lugares";20368
06/2018;sanmartin;"S. Lugares";18389
06/2018;sanmartin;"Saenz Pena";102731
06/2019;sanmartin;"Saenz Pena";100609
06/2019;sanmartin;"San Miguel";297897
06/2018;sanmartin;"San Miguel";279406
06/2018;sanmartin;"Sol Y Verde";56575
06/2019;sanmartin;"Sol Y Verde";86282
06/2019;sanmartin;"V. Devoto";107351
06/2018;sanmartin;"V. Devoto";104392
06/2018;sanmartin;"V. Parque";289016
06/2019;sanmartin;"V. Parque";314054
06/2019;sanmartin;"W. Morris";62248
06/2018;sanmartin;"W. Morris";53741
06/2018;sarmiento;Caballito;180029
06/2019;sarmiento;Caballito;182324
06/2019;sarmiento;Castelar;252043
06/2018;sarmiento;Castelar;248905
06/2018;sarmiento;Ciudadela;121101
06/2019;sarmiento;Ciudadela;154881
06/2018;sarmiento;"Estacion 25";33
06/2018;sarmiento;"Estacion 29";61
06/2018;sarmiento;"Estacion 31";75
06/2018;sarmiento;"Estacion 32";283
06/2018;sarmiento;"Estacion 33";1095
06/2018;sarmiento;"Estacion 36";982
06/2018;sarmiento;"Estacion 40";400
06/2018;sarmiento;Flores;245487
06/2019;sarmiento;Flores;247419
06/2019;sarmiento;Floresta;156247
06/2018;sarmiento;Floresta;137862
06/2018;sarmiento;Haedo;164095
06/2019;sarmiento;Haedo;169309
06/2019;sarmiento;Ituzaingo;300027
06/2018;sarmiento;Ituzaingo;265278
06/2018;sarmiento;Liniers;138884
06/2019;sarmiento;Liniers;533422
06/2019;sarmiento;Merlo;864966
06/2018;sarmiento;Merlo;888247
06/2018;sarmiento;Miserere;348
06/2019;sarmiento;Miserere;184
06/2019;sarmiento;Moreno;842034
06/2018;sarmiento;Moreno;857064
06/2018;sarmiento;Morón;877044
06/2019;sarmiento;Morón;928506
06/2019;sarmiento;Once;1634137
06/2018;sarmiento;Once;1600747
06/2018;sarmiento;"Paso del Rey";212460
06/2019;sarmiento;"Paso del Rey";212187
06/2019;sarmiento;"Ramos Mejía";498238
06/2018;sarmiento;"Ramos Mejía";440780
06/2018;sarmiento;"S.A de Padua";277494
06/2019;sarmiento;"S.A de Padua";252077
06/2019;sarmiento;"Villa Luro";66335
06/2018;sarmiento;"Villa Luro";95746
05/2018;belgranonorte;"A. del Valle ";34829
05/2018;belgranonorte;"Boulogne Sur";33243
05/2019;belgranonorte;"Boulogne Sur";168167
05/2019;belgranonorte;"Del Viso";75400
05/2019;belgranonorte;"Don Torcuato";134493
05/2019;belgranonorte;Florida;41716
05/2018;belgranonorte;"Grand Bourg";43225
05/2019;belgranonorte;"Grand Bourg";216733
05/2019;belgranonorte;"Ing. P. Nogués";116948
05/2018;belgranonorte;"Ing. P. Nogués";30166
05/2019;belgranonorte;"Los Polvorines";137760
05/2018;belgranonorte;Munro;9012
05/2019;belgranonorte;Munro;116011
05/2018;belgranonorte;"R. S. Ortíz";12814
05/2019;belgranonorte;"R. S. Ortíz";91039
05/2019;belgranonorte;Retiro;591026
05/2018;belgranonorte;Retiro;103194
05/2018;belgranonorte;"Villa Adelina";13184
05/2019;belgranonorte;"Villa Adelina";142900
05/2019;belgranonorte;"Villa Rosa";55486
05/2018;belgranosur;"Aldo Bonzi";4287
05/2019;belgranosur;"Aldo Bonzi";3906
05/2018;belgranosur;"Buenos Aires";13922
05/2018;belgranosur;Castello;51868
05/2019;belgranosur;Castello;71030
05/2019;belgranosur;Castillo;40673
05/2018;belgranosur;Castillo;40874
05/2018;belgranosur;"Eva Duarte";42184
05/2019;belgranosur;"Eva Duarte";55786
05/2018;belgranosur;Fournier;35662
05/2019;belgranosur;Fournier;43294
05/2019;belgranosur;"G. Catan";181753
05/2018;belgranosur;"G. Catan";172624
05/2018;belgranosur;"I. Casanova";26127
05/2019;belgranosur;"I. Casanova";28973
05/2018;belgranosur;Illia;18297
05/2019;belgranosur;Illia;30947
05/2019;belgranosur;Independencia;135579
05/2018;belgranosur;Independencia;128390
05/2019;belgranosur;"J. Ingenieros";4426
05/2018;belgranosur;"J. Ingenieros";4552
05/2018;belgranosur;"KM. 12";3132
05/2019;belgranosur;"KM. 12";2025
05/2019;belgranosur;Laferrere;239284
05/2018;belgranosur;Laferrere;202769
05/2018;belgranosur;Libertad;30165
05/2019;belgranosur;Libertad;34651
05/2019;belgranosur;"M. Belgrano";41499
05/2018;belgranosur;"M. Belgrano";46001
05/2018;belgranosur;Mendeville;7038
05/2019;belgranosur;Mendeville;5916
05/2019;belgranosur;"Merlo Gomez";24548
05/2018;belgranosur;"Merlo Gomez";25896
05/2019;belgranosur;Querandi;35969
05/2018;belgranosur;Querandi;25982
05/2019;belgranosur;Saenz;267936
05/2018;belgranosur;Saenz;258638
05/2019;belgranosur;Tapiales;39086
05/2018;belgranosur;Tapiales;34914
05/2019;belgranosur;"V. Madero";78750
05/2018;belgranosur;"V. Madero";70251
05/2018;belgranosur;"V. Soldati";35226
05/2019;belgranosur;"V. Soldati";42564
05/2018;belgranosur;V.lugano;91999
05/2019;belgranosur;V.lugano;103466
05/2019;belgranosur;Villegas;6069
05/2018;belgranosur;Villegas;6633
05/2017;Mitre;"3 DE FEBRERO";20861
05/2019;mitre;"3 De Febrero";63189
05/2018;mitre;"3 De Febrero";66027
05/2018;mitre;Acassuso;61376
05/2017;Mitre;ACASSUSO;20294
05/2019;mitre;Acassuso;54190
05/2019;mitre;Beccar;61330
05/2018;mitre;Beccar;70483
05/2017;Mitre;BECCAR;71257
05/2017;Mitre;"BELGRANO C.";371638
05/2019;mitre;"Belgrano C.";257399
05/2018;mitre;"Belgrano C.";304036
05/2019;mitre;"Belgrano R.";185523
05/2018;mitre;"Belgrano R.";199043
05/2017;Mitre;"BELGRANO R.";155479
05/2019;mitre;Benavidez;283
05/2018;mitre;Benavidez;559
05/2018;mitre;Carranza;216064
05/2019;mitre;Carranza;183987
05/2017;Mitre;CARRANZA;161563
05/2019;mitre;Carupa;87430
05/2018;mitre;Carupa;90925
05/2017;Mitre;CARUPA;122340
05/2018;mitre;Centrangolo;17713
05/2017;Mitre;CENTRANGOLO;15832
05/2019;mitre;Centrangolo;16810
05/2017;Mitre;CHILAVERT;33799
05/2018;mitre;Chilavert;55386
05/2019;mitre;Chilavert;53502
05/2017;Mitre;COGHLAN;15471
05/2018;mitre;Coghlan;35925
05/2019;mitre;Coghlan;35699
05/2019;mitre;Colegiales;93541
05/2017;Mitre;COLEGIALES;26728
05/2018;mitre;Colegiales;104048
05/2018;mitre;Drago;71092
05/2017;Mitre;DRAGO;28806
05/2019;mitre;Drago;64883
05/2018;mitre;"El Talar";61
05/2019;mitre;"El Talar";44
05/2018;mitre;Escobar;3581
05/2019;mitre;Escobar;2859
05/2017;Mitre;FLORIDA;15855
05/2019;mitre;Florida;22672
05/2018;mitre;Florida;24122
05/2019;mitre;Garin;1120
05/2018;mitre;Garin;1792
05/2018;mitre;"Jose Leon Suarez";253949
05/2017;Mitre;"JOSE LEON SUAREZ";205224
05/2019;mitre;"Jose Leon Suarez";211514
05/2019;mitre;"Juan B. Justo";20636
05/2017;Mitre;"JUAN B. JUSTO";2392
05/2018;mitre;"Juan B. Justo";27343
05/2017;Mitre;"L. DE LA TORRE";62278
05/2017;Mitre;"LA LUCILA";61515
05/2019;mitre;"La Lucila";47819
05/2018;mitre;"La Lucila";62158
05/2019;mitre;"Lopez Camelo";368
05/2018;mitre;"Lopez Camelo";939
05/2019;mitre;Malaver;29555
05/2018;mitre;Malaver;31096
05/2017;Mitre;MALAVER;2564
05/2019;mitre;"Maq. Savio";577
05/2018;mitre;"Maq. Savio";2579
05/2018;mitre;Martinez;175173
05/2019;mitre;Martinez;148053
05/2017;Mitre;MARTINEZ;178859
05/2018;mitre;Matheu;1489
05/2019;mitre;Matheu;835
05/2019;mitre;Migueletes;44712
05/2018;mitre;Migueletes;25662
05/2019;mitre;Mitre;74628
05/2018;mitre;Mitre;67243
05/2017;Mitre;MITRE;52950
05/2019;mitre;Nuñez;171134
05/2017;Mitre;NUÑEZ;93578
05/2018;mitre;Nuñez;105108
05/2018;mitre;Olivos;84128
05/2019;mitre;Olivos;86180
05/2017;Mitre;OLIVOS;74947
05/2018;mitre;Pueyrredon;78662
05/2019;mitre;Pueyrredon;68152
05/2017;Mitre;PUEYRREDON;40861
05/2017;Mitre;"RETIRO (SUA-MIT)";602436
05/2018;mitre;"Retiro (Suarez-Mitre)";690647
05/2019;mitre;"Retiro (Suarez-Mitre)";529374
05/2017;Mitre;"RETIRO (TIGRE)";815150
05/2018;mitre;"Retiro (Tigre)";807942
05/2019;mitre;"Retiro (Tigre)";527919
05/2017;Mitre;RIVADAVIA;61680
05/2019;mitre;Rivadavia;91422
05/2018;mitre;Rivadavia;78144
05/2017;Mitre;SAAVEDRA;25933
05/2019;mitre;Saavedra;40401
05/2018;mitre;Saavedra;48630
05/2017;Mitre;"SAN ANDRES";10262
05/2018;mitre;"San Andres";34991
05/2019;mitre;"San Andres";46729
05/2019;mitre;"San Fernando";113713
05/2018;mitre;"San Fernando";87339
05/2017;Mitre;"SAN FERNANDO";81670
05/2019;mitre;"San Isidro";282640
05/2017;Mitre;"SAN ISIDRO";303140
05/2018;mitre;"San Isidro";316073
05/2018;mitre;"San Martin";262006
05/2019;mitre;"San Martin";197487
05/2017;Mitre;"SAN MARTIN";185457
05/2019;mitre;Tigre;252943
05/2018;mitre;Tigre;299357
05/2017;Mitre;TIGRE;281583
05/2019;mitre;Urquiza;221986
05/2017;Mitre;URQUIZA;184591
05/2018;mitre;Urquiza;256814
05/2019;mitre;"V. Ballester";150111
05/2017;Mitre;"V. BALLESTER";122333
05/2018;mitre;"V. Ballester";166656
05/2018;mitre;"Vicente Lopez";95774
05/2017;Mitre;"VICENTE LOPEZ";77916
05/2019;mitre;"Vicente Lopez";65396
05/2019;mitre;"Victoria Elect";75341
05/2018;mitre;"Victoria Elect";84480
05/2017;Mitre;"VICTORIA ELECT";74873
05/2018;mitre;Virreyes;149894
05/2019;mitre;Virreyes;137599
05/2017;Mitre;VIRREYES;115820
05/2018;mitre;Zarate;1030
05/2019;mitre;Zarate;716
05/2018;mitre;Zelaya;351
05/2019;mitre;Zelaya;245
05/2018;roca;"A. De Elia";21
05/2019;roca;"A. De Elia";4
05/2019;roca;"A. Petion";5798
05/2018;roca;"A. Petion";5788
05/2017;Roca;"A. PETION";1455
05/2018;roca;A.korn;207548
05/2019;roca;A.korn;191394
05/2017;Roca;A.KORN;183090
05/2019;roca;Adrogue;321685
05/2018;roca;Adrogue;297174
05/2017;Roca;ADROGUE;277643
05/2018;roca;Altamirano;2
05/2019;roca;Altamirano;1
05/2017;Roca;ARDIGO;50972
05/2018;roca;Ardigo;134480
05/2019;roca;Ardigo;167697
05/2017;Roca;BANFIELD;533055
05/2019;roca;Banfield;561148
05/2018;roca;Banfield;603721
05/2019;roca;Berazategui;274627
05/2018;roca;Berazategui;261221
05/2017;Roca;BERAZATEGUI;37345
05/2018;roca;Bernal;84417
05/2017;Roca;BERNAL;9165
05/2019;roca;Bernal;187110
05/2019;roca;Bosques;113117
05/2018;roca;Bosques;77285
05/2017;Roca;BOSQUES;5673
05/2019;roca;Brandsen;60
05/2018;roca;Brandsen;1135
05/2017;Roca;BURZACO;488300
05/2018;roca;Burzaco;539365
05/2019;roca;Burzaco;481475
05/2019;roca;Calzada;166677
05/2017;Roca;CALZADA;133380
05/2018;roca;Calzada;161722
05/2017;Roca;CANUELAS;6611
05/2018;roca;Canuelas;27167
05/2019;roca;Canuelas;28921
05/2018;roca;Chascomus;2591
05/2019;roca;Chascomus;48
05/2019;roca;"City Bell";52766
05/2017;Roca;"CITY BELL";11272
05/2018;roca;"City Bell";48738
05/2018;roca;Claypole;247534
05/2017;Roca;CLAYPOLE;310578
05/2019;roca;Claypole;261562
05/2018;roca;Constitucion;4431776
05/2017;Roca;CONSTITUCION;3309393
